Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn VIII (South Bay),12,2013,8.271582715384692,0.054167453715905235,0.2320801657471563,0.1386713416961293,2.0,8.2,926.0,64933.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn XV (San Pedro),12,2013,8.462695862479421,0.054636584204381604,0.11954029691188928,0.14454648062117345,4.0,8.0,412.0,19389.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn.XVI (Sta Rosa),12,2013,8.475434662582392,0.05599491547119203,0.11964952810889318,0.14457181174717712,4.0,8.5,554.0,31266.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn XVII (Sanctuary),12,2013,8.255048912680214,0.05167475462552403,0.23176935861387293,0.13777461371997668,2.0,7.8,59.0,43853.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn XVIII (Pagsanjan),12,2013,8.259726464829336,0.051539215312752996,0.2316625323825945,0.13703300735461463,2.0,8.2,73.0,43290.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn. I (Central West Bay),1,2014,8.235530444478611,0.04734799150098885,0.23108182561108537,0.135077489819031,2.0,7.8,222.0,8223.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn II (East Bay),1,2014,8.361190494580102,0.05396264590022027,0.17580438043293767,0.14182786189787952,3.0,7.8,197.0,38128.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn. IV (Central Bay),1,2014,8.226607688425382,0.04683558310607043,0.23110701358044206,0.13557947177453133,2.0,7.3,57.0,3312.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn V (Northern West Bay),1,2014,8.2377936442833,0.04902212438063783,0.23143313803785426,0.13677819132402202,2.0,7.4,168.0,21456.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn VIII (South Bay),1,2014,8.246309700689752,0.04973748681396888,0.23146152212794924,0.1365670016629521,2.0,7.8,488.0,27900.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XV (San Pedro),1,2014,8.334290330426096,0.051516854659970204,0.17567160449016206,0.14227460792887123,3.0,6.6,314.0,16328.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn.XVI (Sta Rosa),1,2014,8.245255166553124,0.04950372259800676,0.23142437643526415,0.13642128278814655,2.0,7.8,383.0,25975.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVII (Sanctuary),1,2014,8.240525249320129,0.04933454454094894,0.23146146017048408,0.13680866183721485,2.0,7.5,39.0,24167.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVIII (Pagsanjan),1,2014,8.244286863247723,0.04899596430917082,0.23132237025184432,0.13594048822059315,2.0,7.9,64.0,21932.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn. I (Central West Bay),2,2014,8.160139512072266,0.04630768386967637,0.2868399264401962,0.12868062849906864,1.0,9.7,188.0,26849.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn II (East Bay),2,2014,8.382738709543483,0.05287716739496208,0.1752054517513304,0.1378656357949151,3.0,9.8,246.0,31955.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. IV (Central Bay),2,2014,8.245376484953077,0.04777195996432703,0.23102126214757757,0.1343560988932258,2.0,8.4,80.0,12544.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn V (Northern West Bay),2,2014,8.269026520458997,0.048031731213576456,0.23070006340039728,0.13172528305371903,2.0,10.1,140.0,17034.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn VIII (South Bay),2,2014,8.38694482200379,0.05234401220575904,0.17501412122923732,0.13671189305392098,3.0,10.3,464.0,28256.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XV (San Pedro),2,2014,8.280530781625192,0.04882328631676775,0.23069791033260723,0.1312330303274132,2.0,10.7,263.0,24382.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn.XVI (Sta Rosa),2,2014,8.393521351083262,0.05585363179567621,0.17572106341452143,0.140049598119819,3.0,9.6,108.0,56189.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVII (Sanctuary),2,2014,8.39020162284016,0.05511772990023185,0.17560412684430293,0.13959086753211958,3.0,9.6,35.0,50129.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVIII (Pagsanjan),2,2014,8.261833748199782,0.04790281756879223,0.23078618960222075,0.13246631966201716,2.0,9.6,33.0,15281.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. I (Central West Bay),3,2014,8.233924490401764,0.046698881758968525,0.2309573583438813,0.13450858264354323,2.0,7.9,183.0,3016.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn II (East Bay),3,2014,8.250148485082546,0.04736424811802728,0.2308498648725199,0.13328055230686758,2.0,8.9,185.0,9878.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. IV (Central Bay),3,2014,8.242826106537764,0.0469134946335697,0.23086352777689845,0.13365668816440573,2.0,8.5,82.0,5613.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn V (Northern West Bay),3,2014,8.454673185891926,0.052858154623724354,0.11925770020052706,0.14343788170089983,4.0,8.0,140.0,4744.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn VIII (South Bay),3,2014,8.351825612900402,0.049834917292512354,0.17499921924725514,0.1381048534175607,3.0,8.5,383.0,5105.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XV (San Pedro),3,2014,8.353528655538309,0.049626221208789706,0.1749234125854544,0.1376462025703541,3.0,8.7,263.0,3663.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn.XVI (Sta Rosa),3,2014,8.247083488462058,0.04668481394228285,0.23074190115793658,0.13285702134347183,2.0,8.9,246.0,4283.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVII (Sanctuary),3,2014,8.24079515041561,0.04675639106142251,0.23085988582138262,0.1337230355425772,2.0,8.4,76.0,4181.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVIII (Pagsanjan),3,2014,8.252202969299674,0.04899211389830919,0.23119382534660682,0.13495241282936468,2.0,8.5,35.0,22730.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. I (Central West Bay),4,2014,8.230817410884802,0.04659633748658165,0.23098370816913572,0.1347732192174374,2.0,7.7,337.0,1895.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn II (East Bay),4,2014,8.241358523705541,0.046588167706524235,0.23081183255055904,0.1334538929095465,2.0,8.5,134.0,2934.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. IV (Central Bay),4,2014,8.256071012289823,0.046332251790033974,0.23051530076821458,0.13132301517638698,2.0,9.7,101.0,2486.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn V (Northern West Bay),4,2014,8.239155878401345,0.04668611419806122,0.23087004083743556,0.13384350707424789,2.0,8.3,63.0,3464.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn VIII (South Bay),4,2014,8.243291646518713,0.046430474724466014,0.23074413040352582,0.13302703527138837,2.0,8.7,323.0,1912.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XV (San Pedro),4,2014,8.357865568373056,0.05000138920316874,0.17494038332127881,0.1375515082686357,3.0,8.9,344.0,7029.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn.XVI (Sta Rosa),4,2014,8.373112116184924,0.05279495426813771,0.1753416431323358,0.13896434196263258,3.0,9.1,112.0,30310.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVII (Sanctuary),4,2014,8.482165631061257,0.056021458604778286,0.11954713498814273,0.14376696162643166,4.0,9.0,128.0,32176.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVIII (Pagsanjan),4,2014,8.251919723827626,0.050394871970891306,0.23152333784548818,0.13664822978463526,2.0,8.0,31.0,33590.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. I (Central West Bay),5,2014,8.363717092497474,0.055108949002874635,0.17602917509121685,0.14287097790476067,3.0,7.6,233.0,47291.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn II (East Bay),5,2014,8.239112826086473,0.04638346123949022,0.2308006263812603,0.13349056662593942,2.0,8.4,58.0,1110.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. IV (Central Bay),5,2014,8.342563537823153,0.04954039955863687,0.175080352741102,0.13890693853585562,3.0,7.9,57.0,1850.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn V (Northern West Bay),5,2014,8.71350135693822,0.061596521837813535,0.00754142276162062,0.15068929672542494,6.0,10.1,172.0,30476.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn VIII (South Bay),5,2014,8.241771572401134,0.04667973041760759,0.23082638208421358,0.1335109692896002,2.0,8.5,125.0,3688.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XV (San Pedro),5,2014,8.36336864237093,0.051514394338619984,0.1752021256314762,0.13865893184691122,3.0,8.8,198.0,19350.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn.XVI (Sta Rosa),5,2014,8.379878916980434,0.052536331220866476,0.17517261424618757,0.1378174519223953,3.0,9.7,84.0,29010.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVII (Sanctuary),5,2014,8.47940367180719,0.05599541898488809,0.11958564158554896,0.14407928801389852,4.0,8.8,95.0,31685.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVIII (Pagsanjan),5,2014,8.249774850970217,0.04874696925781262,0.23117619345488527,0.13496387907286916,2.0,8.4,24.0,20573.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. I (Central West Bay),6,2014,8.49811801048024,0.05721283320148649,0.11956586983831508,0.14319538131611423,4.0,9.8,314.0,43093.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn II (East Bay),6,2014,8.378255455507492,0.07722795127894243,0.23570188957637916,0.15271773689235546,2.0,8.4,59.0,255108.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. IV (Central Bay),6,2014,8.353188859440843,0.05189577136788428,0.1754546269516568,0.14037517920896092,3.0,7.9,64.0,21246.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn V (Northern West Bay),6,2014,8.950858145075365,0.06410966628098944,-0.10527066834391152,0.15323877118102933,8.0,12.7,107.0,5636.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn VIII (South Bay),6,2014,8.254203922076554,0.048263238502841574,0.23099271659353127,0.13384094546540537,2.0,8.9,44.0,17281.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XV (San Pedro),6,2014,8.3662300783638,0.051855594820584626,0.17523502102601007,0.1387073428137814,3.0,8.9,33.0,22298.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn.XVI (Sta Rosa),6,2014,8.376020888503207,0.05285353872432807,0.1753083079872102,0.13867230267046332,3.0,9.3,33.0,31069.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVII (Sanctuary),6,2014,8.481507261981037,0.05646173305724891,0.11965974000628155,0.14436996878234173,4.0,8.8,36.0,35525.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVIII (Pagsanjan),6,2014,8.514106406692862,0.06573992488137302,0.12128332210824944,0.1513035614897391,4.0,8.1,22.0,110961.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. I (Central West Bay),7,2014,8.276277405870168,0.047451087504069435,0.21121808673811526,0.1352382549748933,2.3510131552065854,8.302295335716991,,1146.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn II (East Bay),7,2014,8.321439629178712,0.055106318209896324,0.2063952894511052,0.14024615489969575,2.458140138225348,8.330291832283702,,61590.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. IV (Central Bay),7,2014,8.281887192988833,0.04840197546878635,0.2106190270790771,0.13586030700049415,2.364319842197932,8.305772896702742,,8654.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn V (Northern West Bay),7,2014,8.277359314733758,0.04763447665869251,0.2111025515241718,0.1353582245184562,2.3535794954787583,8.302966021426549,,2594.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn VIII (South Bay),7,2014,8.287089022759762,0.04928371255061362,0.2100635324938056,0.13643712189157475,2.3766588345838864,8.308997561005192,,15616.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XV (San Pedro),7,2014,8.27803625494813,0.04774922153030061,0.21103026222594456,0.13543328833507767,2.3551852304833085,8.303385663175767,,3500.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn.XVI (Sta Rosa),7,2014,8.300480633645194,0.051553659938948865,0.20863346506320757,0.1379220764007441,2.4084243847897833,8.317299149383945,,33539.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVII (Sanctuary),7,2014,8.286257417397074,0.049142751135492414,0.2101523382210979,0.136344907732745,2.374686226349821,8.308482040843085,,14503.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVIII (Pagsanjan),7,2014,8.306663503704725,0.05260168842962978,0.20797320684816545,0.1386076758295996,2.4230904522982257,8.321131969996248,,41814.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. I (Central West Bay),8,2014,8.277224823300438,0.0476116796643333,0.21111691363640217,0.13534331117740556,2.3532604752791793,8.30288264889359,,2414.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn II (East Bay),8,2014,8.27685497185881,0.04754898792984544,0.21115640944503622,0.1353022994895163,2.3523831697303343,8.302653374427958,,1919.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. IV (Central Bay),8,2014,8.278660145763805,0.04785497425413368,0.2109636379830977,0.13550246966717372,2.356665129742468,8.303772419092528,,4335.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn V (Northern West Bay),8,2014,8.277913718308884,0.04772845093543999,0.21104334770597677,0.13541970062434266,2.354894567634803,8.303309701534623,,3336.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn VIII (South Bay),8,2014,8.276671166899941,0.047517832037554504,0.21117603766508464,0.13528191792341376,2.3519471754575756,8.302539431966252,,1673.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XV (San Pedro),8,2014,8.276555354832361,0.047498201292411855,0.21118840503950542,0.1352690758797313,2.3516724636190505,8.30246763895176,,1518.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn.XVI (Sta Rosa),8,2014,8.27715384171063,0.04759964791731039,0.21112449364007957,0.13533544024740662,2.353092103507178,8.30283864672342,,2319.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVII (Sanctuary),8,2014,8.300910259057186,0.051626483670929695,0.2085875860935822,0.13796971624021143,2.409443477093995,8.317565478308673,,34114.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVIII (Pagsanjan),8,2014,8.312373262124552,0.05356984642546166,0.20736381694714323,0.13924111143301166,2.436631810328211,8.324650305505187,,,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. I (Central West Bay),10,2014,8.1,0.05662266879506567,0.2485474552217113,0.1361198625624266,2.3091021779626297,10.8,,60151.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn II (East Bay),10,2014,7.1,0.05741939232543789,0.4151434681969084,0.1403121970884307,1.47731603108486,5.9,,7217.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. IV (Central Bay),10,2014,7.7,0.058940614014178355,0.31523355213624593,0.1399610446571244,1.991338284346683,8.3,,54045.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn V (Northern West Bay),10,2014,7.8,0.06159921182098807,0.30004066090263937,0.1407627970202704,2.101728260418139,9.1,,80025.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn VIII (South Bay),10,2014,7.4,0.05744625207685202,0.366108036328022,0.1381766927928665,1.7333430299076653,8.0,,25134.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XV (San Pedro),10,2014,7.2,0.055807726931341645,0.39897632049184106,0.13757648902627856,1.5515804145922827,7.2,,983.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn.XVI (Sta Rosa),10,2014,7.7,0.0572938923821975,0.3143333884617343,0.13924932212241165,1.9748870127019043,8.1,,41604.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVII (Sanctuary),10,2014,7.7,0.054981996875157875,0.3129104472999429,0.13844810414556089,1.9510255637261347,7.7,,24132.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVIII (Pagsanjan),10,2014,7.3,0.056589092201629804,0.38226057667024116,0.13818474140493633,1.6408294264470475,7.4,,12763.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. I (Central West Bay),11,2014,7.5,0.05922103472442923,0.3487061185034519,0.14074339478971587,1.8266095817961192,7.4,,44376.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn II (East Bay),11,2014,8.2,0.04987159241833413,0.2250636839353699,0.13676964679066816,2.310362713344415,8.1,,14930.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
